"molecule_chembl_id","canonical_smiles","standard_type","standard_value","standard_units","kinase_name"
"CHEMBL307884","N.N.N.N.NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NCc1cc(Br)cc(C2(C(F)(F)F)N=N2)c1","IC50","1700","nM","Unchecked"
"CHEMBL115665","O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21","IC50","4310","nM","A549"
"CHEMBL115665","O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21","IC50","3020","nM","Col2"
"CHEMBL115665","O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21","IC50","690","nM","SNU-638"
"CHEMBL115665","O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21","IC50","15100","nM","DNA topoisomerase II"
"CHEMBL163354","O=c1c2ccccc2nc2ccc(-c3nn[nH]n3)cn12","IC50","280000","nM","Alkaline phosphatase placental-like"
"CHEMBL353565","O=C(O)c1cccn2c(=O)c3ccccc3nc12","IC50","800000","nM","Alkaline phosphatase placental-like"
"CHEMBL56418","COc1ccc2c(=O)n3cc(C(=O)NCCCCc4cccnc4)ccc3nc2c1","IC50","10000","nM","Cavia porcellus"
"CHEMBL56418","COc1ccc2c(=O)n3cc(C(=O)NCCCCc4cccnc4)ccc3nc2c1","IC50","20","nM","Thromboxane-A synthase"
"CHEMBL542071","Cl.Cn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2","IC50","150","nM","L1210"
"CHEMBL553589","COCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl","IC50","1600","nM","L1210"
"CHEMBL283884","COc1cc2c(C)nc(O)c(C(C)C)c2cc1OC","IC50","7000","nM","Phosphodiesterase 3"
"CHEMBL165802","CS(=O)(=O)Nc1cc2c3ccccc3nc-2c[nH]1","IC50","62000","nM","GABA-A receptor; anion channel"
"CHEMBL282024","CCN1CCC[C@H]1CNC(=O)c1c(OC)cccc1OC","IC50","15300","nM","Dopamine D2 receptor"
"CHEMBL29243","CCc1c(O)nc(C)c2cc(OC)c(OC)cc12","IC50","2000","nM","Phosphodiesterase 3"
"CHEMBL443759","O=C(CN(Cc1ccccc1)C(=O)CN(CCCc1ccccc1)C(=O)Nc1ccc(Oc2ccccc2)cc1)NO","IC50","300","nM","Matrix metalloproteinase-2"
"CHEMBL95560","CCCCN(CC(=O)NO)C(=O)CN(CCc1ccc(F)cc1)C(=O)Nc1ccc(Oc2ccccc2)cc1","IC50","51000","nM","Matrix metalloproteinase-2"
"CHEMBL321088","CCCCCCCN(CC(=O)NO)C(=O)CN(CCCc1ccccc1)C(=O)Nc1ccc(Oc2ccccc2)cc1","IC50","150000","nM","Matrix metalloproteinase-2"
"CHEMBL320116","OCC1NC(CO)[C@H](O)[C@@H](O)[C@@H]1O","IC50","50000","nM","Neutral alpha-glucosidase C"
"CHEMBL320116","OCC1NC(CO)[C@H](O)[C@@H](O)[C@@H]1O","IC50","22","nM","Neutral alpha-glucosidase C"
"CHEMBL320116","OCC1NC(CO)[C@H](O)[C@@H](O)[C@@H]1O","IC50","4500","nM","Alpha-galactosidase A"
"CHEMBL292943","COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1","IC50","50","nM","Dopamine D2 receptor"
"CHEMBL292943","COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1","IC50","72","nM","Dopamine D3 receptor"
"CHEMBL292943","COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1","IC50","57","nM","Dopamine D4 receptor"
"CHEMBL292943","COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1","IC50","2000","nM","Serotonin 1a (5-HT1a) receptor"
"CHEMBL56067","O=C(OCC1CCCO1)N(Cc1ccccc1)CC(O)CN(Cc1ccccc1)C(=O)OCC1CCCO1","IC50",\N,"nM","MT4"
"CHEMBL55115","O=C(N1CCOCC1)N(Cc1ccccc1)CC(O)CN(Cc1ccccc1)C(=O)N1CCOCC1","IC50",\N,"nM","MT4"
"CHEMBL92017","O=C1C[C@H](NC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)OCc4ccccc4)C(=O)N32)C(O)O1","IC50","4800","nM","Caspase-1"
"CHEMBL92017","O=C1C[C@H](NC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)OCc4ccccc4)C(=O)N32)C(O)O1","IC50","86000","nM","Caspase-3"
"CHEMBL67010","C/C(=N\\C1CCCCC1)NC12CC3CC(CC(C3)C1)C2","IC50","72","nM","Sigma opioid receptor"
"CHEMBL67010","C/C(=N\\C1CCCCC1)NC12CC3CC(CC(C3)C1)C2","IC50","10000","nM","Glutamate NMDA receptor"
"CHEMBL341365","Cc1cccc2c1C1(C34C[C@H]5C(=O)N[C@@H](Cc6ccccc6)C(=O)N5[C@H]3Nc3ccccc34)C[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)N3[C@H]1N2","IC50","440","nM","Neurokinin 1 receptor"
"CHEMBL124979","Cc1cccc2c1C1(C34C[C@H]5C(=O)N[C@@H](Cc6ccccc6)C(=O)N5[C@H]3Nc3cccc(C)c34)C[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)N3[C@H]1N2","IC50","5700","nM","Neurokinin 1 receptor"
"CHEMBL160554","COc1cccc(C#C/C(C)=C\\CO/N=C2/CN3CCC2C3)c1","IC50","1514","nM","Muscarinic acetylcholine receptor"
"CHEMBL160554","COc1cccc(C#C/C(C)=C\\CO/N=C2/CN3CCC2C3)c1","IC50","15.31000041962","nM","Muscarinic acetylcholine receptor"
"CHEMBL160939","C/C(C#Cc1ccc(F)cc1)=C/CO/N=C1/CN2CCC1C2","IC50","219","nM","Muscarinic acetylcholine receptor"
"CHEMBL160939","C/C(C#Cc1ccc(F)cc1)=C/CO/N=C1/CN2CCC1C2","IC50","1.610000014305","nM","Muscarinic acetylcholine receptor"
"CHEMBL813","CCCCc1ncc(/C=C(\\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1","IC50","1","nM","Type-1B angiotensin II receptor"
"CHEMBL813","CCCCc1ncc(/C=C(\\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1","IC50","7.300000190735","nM","Type-1 angiotensin II receptor"
"CHEMBL813","CCCCc1ncc(/C=C(\\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1","IC50","2","nM","Type-1 angiotensin II receptor"
"CHEMBL151589","c1ccc2c(c1)C[C@H]1CN[C@@]23CCCC[C@@H]13","IC50","86","nM","Glutamate NMDA receptor"
"CHEMBL289651","O=C([C@@H]1CCCN1C(=O)CCCc1ccccc1)N1CCCC1","IC50","30","nM","Prolyl endopeptidase"
"CHEMBL296300","COC(=O)c1[nH]c2c(c1C(=O)OC)C13CC1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O","IC50","6.600000197e-4","ug.mL-1","P388"
"CHEMBL20143","CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@@H](C(=O)O)C(C)C","IC50","4","nM","Human immunodeficiency virus type 1 protease"
"CHEMBL82024","COc1cc(Cc2ccc3c(c2)OCO3)cc(OC)c1OC","IC50","67000","nM","Tubulin"
"CHEMBL75310","Cc1ccc(CN2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@@H]3CCS(=O)(=O)[C@@H]3C(C)C)[C@H](C(=O)NC(C)(C)C)C2)cn1","IC50","2","nM","Human immunodeficiency virus type 1 protease"
"CHEMBL352414","CC(C)[C@H](NC(=O)[C@@H](N)CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O","IC50","400","nM","Protein farnesyltransferase"
"CHEMBL341568","Cc1ccccc1/C=C/C(=O)N[C@@H](C)c1nc2scc(C)c2c(=O)o1","IC50","1500","nM","Human herpesvirus 2 protease"
"CHEMBL341568","Cc1ccccc1/C=C/C(=O)N[C@@H](C)c1nc2scc(C)c2c(=O)o1","IC50","36","nM","Human herpesvirus 6 protease"
"CHEMBL341568","Cc1ccccc1/C=C/C(=O)N[C@@H](C)c1nc2scc(C)c2c(=O)o1","IC50","20000","nM","Cytomegalovirus"
"CHEMBL104450","O=c1cc(-c2cccc(-c3ccc(O)cc3)c2)sc(N2CCOCC2)c1","IC50","350","nM","DNA-dependent protein kinase"
"CHEMBL130231","CCC(C)(C)c1cc(/C(C)=C(F)\\C=C\\C(C)=C\\C(=O)O)c(OCC(F)F)c(C(C)(C)CC)c1","IC50","13.69999980927","nM","Retinoid X receptor alpha"
"CHEMBL273701","CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)N1CCCC1","IC50","42000","nM","Hepatitis C virus polyprotein"
"CHEMBL276488","CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(N)=O","IC50","4300","nM","Hepatitis C virus polyprotein"
"CHEMBL283778","O=C1NC(=O)c2c1c1c3cccnc3ccc1c1[nH]c3ccccc3c21","IC50","200","nM","Cyclin-dependent kinase 4/cyclin D1"
"CHEMBL283778","O=C1NC(=O)c2c1c1c3cccnc3ccc1c1[nH]c3ccccc3c21","IC50","430","nM","HCT-116"
"CHEMBL283778","O=C1NC(=O)c2c1c1c3cccnc3ccc1c1[nH]c3ccccc3c21","IC50","1910","nM","NCI-H460"
"CHEMBL39572","SCCNCc1cc(-c2cccc3ccccc23)cc(CNCCS)n1","IC50","1900","nM","Protein farnesyltransferase"
"CHEMBL39572","SCCNCc1cc(-c2cccc3ccccc23)cc(CNCCS)n1","IC50","0.319999992847","ug.mL-1","Unchecked"
"CHEMBL443268","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21","IC50","5310","nM","Epidermal growth factor receptor erbB1"
"CHEMBL443268","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21","IC50","20000","nM","Platelet-derived growth factor receptor beta"
"CHEMBL443268","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21","IC50","10100","nM","Vascular endothelial growth factor receptor 2"
"CHEMBL51663","NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1","IC50","40000","nM","Vascular cell adhesion protein 1"
"CHEMBL22599","N=C(N)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1","IC50","240","nM","Homo sapiens"
"CHEMBL70685","CCCCCNC(=N)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1","IC50","300","nM","Homo sapiens"
"CHEMBL174286","CC(C)c1cc(CN(C)Cc2ccccc2)cc(C(C)C)c1O","IC50","10000","nM","GABA-A receptor; anion channel"
"CHEMBL354284","CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1N(C)C","IC50","30000","nM","GABA-A receptor; anion channel"
"CHEMBL108952","CC(O)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@H](CO)c1ccccc1","IC50","19","nM","Thrombin"
"CHEMBL301258","O=C1C=C(N2CCCC2)c2ccccc2C1=O","IC50",\N,"nM","Protein-tyrosine phosphatase 1B"
"CHEMBL301254","COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1","IC50","1540","nM","Protein-tyrosine phosphatase 1B"
"CHEMBL301254","COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1","IC50","1650","nM","Leukocyte common antigen"
"CHEMBL301254","COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1","IC50","7090","nM","Receptor-type tyrosine-protein phosphatase F (LAR)"
"CHEMBL301254","COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1","IC50","11970","nM","Unchecked"
"CHEMBL301254","COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1","IC50",\N,"nM","Unchecked"
"CHEMBL301254","COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1","IC50","2130","nM","Dual specificity phosphatase Cdc25B"
"CHEMBL58435","CC(C)C1=CC(=O)C(=O)c2ccccc21","IC50","10130","nM","Protein-tyrosine phosphatase 1B"
"CHEMBL312787",\N,"IC50","22500","nM","Plasmodium falciparum"
"CHEMBL89359","CCc1cc2c3[nH]c4cc(OCc5ccccc5)ccc4c3cc[n+]2nc1CC.[Br-]","IC50","1900","nM","L1210"
"CHEMBL422952","CCOC(=O)Cn1c2cc(OC)ccc2c2cc[n+]3nc(CC)c(CC)cc3c21","IC50","1100","nM","L1210"
"CHEMBL286998","COc1ccc([C@H](Cc2ccncc2)c2ccsc2)cc1OC1CCCC1","IC50","3","nM","Phosphodiesterase 4A"
"CHEMBL286998","COc1ccc([C@H](Cc2ccncc2)c2ccsc2)cc1OC1CCCC1","IC50","11800","nM","Homo sapiens"
"CHEMBL46589","COc1ccc(C(=O)n2nc(-c3ccncc3)c(-c3ccc(F)cc3)n2)cc1","IC50","3303","nM","THP-1"
"CHEMBL47048","CN(C(=O)n1nc(-c2ccncc2)c(-c2ccc(F)cc2)n1)c1ccccc1","IC50","1924","nM","THP-1"
"CHEMBL417584","NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]1CSSC[C@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O","IC50","7.599999904633","nM","Angiotensin II receptor (AT-1) type-1"
"CHEMBL417584","NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]1CSSC[C@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O","IC50","27","nM","Angiotensin II type 2 (AT-2) receptor"
"CHEMBL414533","CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CSS[C@@H]2C[C@@H](C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)N(C2)C(=O)[C@H](Cc2ccc(O)cc2)NC1=O","IC50","18","nM","Angiotensin II receptor (AT-1) type-1"
"CHEMBL414533","CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CSS[C@@H]2C[C@@H](C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)N(C2)C(=O)[C@H](Cc2ccc(O)cc2)NC1=O","IC50","0.819999992847","nM","Angiotensin II type 2 (AT-2) receptor"
"CHEMBL436666","CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(=O)N[C@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O","IC50","89","nM","Angiotensin II receptor (AT-1) type-1"
"CHEMBL153092","Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)CCC2","IC50","170","nM","Angiotensin II receptor (AT-1) type-1"
"CHEMBL191","CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1","IC50","34.70000076294","nM","Angiotensin II receptor (AT-1) type-1"
"CHEMBL423257","CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","IC50","59","nM","Unchecked"
"CHEMBL423257","CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","IC50","44","nM","OVCAR-3"
"CHEMBL423257","CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","IC50","10","nM","L1210"
"CHEMBL423257","CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","IC50","20.60000038147","nM","L1210"
"CHEMBL423257","CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","IC50","7060","nM","NON-PROTEIN TARGET"
"CHEMBL166129","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1","IC50","463","nM","Unchecked"
"CHEMBL166129","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1","IC50","1968","nM","OVCAR-3"
"CHEMBL166129","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1","IC50","174","nM","L1210"
"CHEMBL166129","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1","IC50","463","nM","L1210"
"CHEMBL166129","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1","IC50","6713","nM","NON-PROTEIN TARGET"
"CHEMBL418190","CCC(=O)C1C(c2ccc3ccccc3c2)CC2CCC1N2C","IC50","0.115000002086","nM","Dopamine transporter"
"CHEMBL23142","CCC(=O)C1C(c2ccc(C)cc2)CC2CCC1N2C","IC50","8.199999809265","nM","Dopamine transporter"
"CHEMBL1203030","Cl.O=S(=O)(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(Cc2ccc(F)cc2)CC1","IC50","0.067000001669","nM","Homo sapiens"
"CHEMBL1203087","CC(C)CN1CCC(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl","IC50","0.0270000007","nM","Homo sapiens"
"CHEMBL332848","COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)C(C)(C)C)C2)cc(OC)c1OC","IC50","170","nM","Platelet activating factor receptor"
"CHEMBL269131","CCCN(CCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1","IC50","380","nM","Platelet activating factor receptor"
"CHEMBL6319","CCCCN(CCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1","IC50","1250","nM","Platelet activating factor receptor"
"CHEMBL6244","COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC","IC50","1780","nM","Platelet activating factor receptor"
"CHEMBL6203","COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)c3ccccc3Cl)C2)cc(OC)c1OC","IC50","880","nM","Platelet activating factor receptor"
"CHEMBL19203","O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1","IC50","0.800000011921","nM","Serotonin transporter"
"CHEMBL19203","O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1","IC50","4","nM","Serotonin 2 (5-HT2) receptor"
"CHEMBL19203","O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1","IC50","0.699999988079","nM","Adrenergic receptor alpha-1"
"CHEMBL19203","O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1","IC50","30","nM","Dopamine D2 receptor"
"CHEMBL173924","c1ccc(C(CC2CCCCC2)Nc2nc3ccccc3o2)cc1","IC50","340","nM","Homo sapiens"
"CHEMBL354620","CC(C)c1ccc2oc(NC(Cc3ccc(Cl)cc3)c3ccccn3)nc2c1","IC50","29","nM","Homo sapiens"
"CHEMBL281413","CCC(=O)C1C(CC)CC2CCC1N2C","IC50","50000","nM","Dopamine transporter"
"CHEMBL148564","O=C(O)CCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)OCc1ccccc1","IC50","1000","nM","Neprilysin"
"CHEMBL69488","CCCCc1cc2c3ccccc3nc-2c[nH]1","IC50","244.9100036621","nM","GABA-A receptor; anion channel"
"CHEMBL69282","Cn1c2ccccc2c2c1cnc1c3ccccc3n(C)c12","IC50","1918.670043945","nM","GABA-A receptor; anion channel"
"CHEMBL332073","COC(=O)COc1cccn2c(Cc3ccccc3-c3ccccc3)c(C(C)C)c(C(=O)C(N)=O)c12","IC50","35","nM","Phospholipase A2 group 1B"
"CHEMBL143438","N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)C1CCCC1","IC50","28200","nM","Dihydroorotate dehydrogenase"
"CHEMBL143438","N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)C1CCCC1","IC50","31600","nM","Dihydroorotate dehydrogenase"
"CHEMBL139937","Cc1cc(NC(=O)/C(C#N)=C(\\O)C2CC2)ccc1C(F)(F)C(F)(F)F","IC50","282","nM","Dihydroorotate dehydrogenase"
"CHEMBL139937","Cc1cc(NC(=O)/C(C#N)=C(\\O)C2CC2)ccc1C(F)(F)C(F)(F)F","IC50","11","nM","Dihydroorotate dehydrogenase"
"CHEMBL351215","c1ccc(CCN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1","IC50","10.60000038147","nM","Dopamine transporter"
"CHEMBL351215","c1ccc(CCN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1","IC50","102","nM","Serotonin transporter"
"CHEMBL52433","CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1","IC50","49.70000076294","nM","Dihydrofolate reductase"
"CHEMBL52433","CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1","IC50","10.5","nM","Dihydrofolate reductase"
"CHEMBL52433","CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1","IC50","2.700000047684","nM","Dihydrofolate reductase"
"CHEMBL294549","COc1ccccc1Cn1cc[nH]c1=S","IC50","74131.0234375","nM","Dopamine beta-hydroxylase"
"CHEMBL433288","S=c1[nH]ccn1Cc1ccc(Cl)cc1Cl","IC50","16982.43945312","nM","Dopamine beta-hydroxylase"
"CHEMBL67369","Oc1ccc(Cn2cc[nH]c2=S)cc1O","IC50","2187.760009766","nM","Dopamine beta-hydroxylase"
"CHEMBL433493","Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F","IC50","74.12999725342","nM","Dopamine beta-hydroxylase"
"CHEMBL303928","O=c1[nH]c2c(c(=O)[nH]1)CNc1ccccc1S2","IC50","100000","nM","Human immunodeficiency virus type 1 reverse transcriptase"
"CHEMBL101185","COc1c(Br)c(C(=O)[O-])c(-c2c3c(c(OC)c(Br)c2C(=O)[O-])OCO3)c2c1OCO2.[Na+].[Na+]","IC50","100","ug.mL-1","ADMET"
"CHEMBL327969","CCOC(=O)c1c(Br)c(OC)c2c(c1-c1c3c(c(OC)c(Br)c1C(=O)O)OCO3)OCO2","IC50","100","ug.mL-1","ADMET"
"CHEMBL103114","CCOC(=O)c1c(Br)c(OC)c2c(c1-c1c3c(c(OC)c(Br)c1C(=O)[O-])OCO3)OCO2.[Na+]","IC50","100","ug.mL-1","ADMET"
"CHEMBL31608","CCOC(=O)c1ccc(OCC(O)CNC(C)C)cc1","IC50","1400","nM","Squalene synthetase"
"CHEMBL3143232","CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)C[C@H](Cc1ccccc1)C(=O)O","IC50","900","nM","Neurotensin receptor 1"
"CHEMBL48072","Cc1c(N2CCSCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12","IC50","1.419999957085","ug.mL-1","Escherichia coli"
"CHEMBL166072","COc1ccc(C(OCCC2CCN(CCCc3ccccc3)CC2)c2ccc(OC)cc2)cc1","IC50","255","nM","Dopamine transporter"
"CHEMBL166072","COc1ccc(C(OCCC2CCN(CCCc3ccccc3)CC2)c2ccc(OC)cc2)cc1","IC50","340","nM","Serotonin transporter"
"CHEMBL333869","CCCCCc1c(CC)c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn12","IC50","62","nM","Phospholipase A2 group 1B"
"CHEMBL332134","COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2C(=O)NO)cc1","IC50","18","nM","Matrix metalloproteinase 3"
"CHEMBL338007","COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3cccnc3)CC2C(=O)NO)cc1","IC50","8.892000198364","nM","Matrix metalloproteinase 3"
"CHEMBL125598","COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(=O)NO)cc1","IC50","23","nM","Matrix metalloproteinase 3"
"CHEMBL127093","COc1ccc(S(=O)(=O)N2CCN(C(=O)NCc3ccccc3)CC2C(=O)NO)cc1","IC50","16.97999954224","nM","Matrix metalloproteinase 3"
"CHEMBL554342","C=C(Br)C(=O)Nc1ccc2oc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCC(=N)N)n(C)c5)n(C)c4)n(C)c3)cc2c1.Cl","IC50","6.099999904633","nM","L1210"
"CHEMBL554342","C=C(Br)C(=O)Nc1ccc2oc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCC(=N)N)n(C)c5)n(C)c4)n(C)c3)cc2c1.Cl","IC50","0.419999986887","nM","L1210"
"CHEMBL554342","C=C(Br)C(=O)Nc1ccc2oc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCC(=N)N)n(C)c5)n(C)c4)n(C)c3)cc2c1.Cl","IC50","1.200000047684","nM","L1210"
"CHEMBL278078","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1","IC50","0.97000002861","nM","Delta opioid receptor"
"CHEMBL278078","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1","IC50","3480","nM","Mu opioid receptor"
"CHEMBL278078","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1","IC50","10000","nM","Kappa opioid receptor"
"CHEMBL343701","c1ccc(-c2[nH]c(-c3ccccc3)c3c2C2CCC3CC2)cc1","IC50","1.600000023842","nM","Cyclooxygenase-2"
"CHEMBL343701","c1ccc(-c2[nH]c(-c3ccccc3)c3c2C2CCC3CC2)cc1","IC50","250","nM","Cyclooxygenase-1"
"CHEMBL151","O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","IC50","9570","nM","Aldose reductase"
"CHEMBL151718","COc1ccc(S(=O)(=O)N2C/C(=N\\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","20","nM","Matrix metalloproteinase-1"
"CHEMBL151718","COc1ccc(S(=O)(=O)N2C/C(=N\\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","0.699999988079","nM","Matrix metalloproteinase-2"
"CHEMBL151718","COc1ccc(S(=O)(=O)N2C/C(=N\\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","9","nM","Matrix metalloproteinase 3"
